연도,번호,학교명,학교유형,설립,지역,대학규모,직원_정규직_전담_1급 정사서,직원_정규직_전담_2급 정사서,직원_정규직_전담_준사서,직원_정규직_전담_미소지자,직원_정규직_전담_계,직원_정규직_겸직_1급 정사서,직원_정규직_겸직_2급 정사서,직원_정규직_겸직_준사서,직원_정규직_겸직_미소지자,직원_정규직_겸직_계,직원_비정규직_전담_1급 정사서,직원_비정규직_전담_2급 정사서,직원_비정규직_전담_준사서,직원_비정규직_전담_미소지자,직원_비정규직_전담_계,직원_비정규직_겸직_1급 정사서,직원_비정규직_겸직_2급 정사서,직원_비정규직_겸직_준사서,직원_비정규직_겸직_미소지자,직원_비정규직_겸직_계,직원_합계_전담_1급 정사서,직원_합계_전담_2급 정사서,직원_합계_전담_준사서,직원_합계_전담_미소지자,직원_합계_전담_계,직원_합계_겸직_1급 정사서,직원_합계_겸직_2급 정사서,직원_합계_겸직_준사서,직원_합계_겸직_미소지자,직원_합계_겸직_계,직원_합계_계_1급 정사서,직원_합계_계_2급 정사서,직원_합계_계_준사서,직원_합계_계_미소지자,직원_합계_계_계,직원교육현황_대면교육_참여시간,직원교육현황_대면교육_참여인원,직원교육현황_온라인 교육_참여시간,직원교육현황_온라인 교육_참여인원,"재학생 1,000명당 도서관 직원수_정규직_사서","재학생 1,000명당 도서관 직원수_정규직_비사서","재학생 1,000명당 도서관 직원수_비정규직_사서","재학생 1,000명당 도서관 직원수_비정규직_비사서","재학생 1,000명당 도서관 직원수_재학생수(당해년도)","재학생 1,000명당 도서관 직원수_재학생 1,000명당 도서관 직원수","재학생 1,000명당 사서 직원수_사서직원수 정규직","재학생 1,000명당 사서 직원수_사서직원수 비정규직","재학생 1,000명당 사서 직원수_재학생수(당해년도)","재학생 1,000명당 사서 직원수_재학생 1,000명당 사서 직원수",직원 1인당 평균 교육 참여 시간_교육 참여시간,직원 1인당 평균 교육 참여 시간_도서관직원수 정규직,직원 1인당 평균 교육 참여 시간_도서관직원수 비정규직,직원 1인당 평균 교육 참여 시간_직원 1인당 평균 교육 참여 시간
2024,130,대전신학대학교,대학,사립,대전,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,16,2,0,0,1,0,0,0,176,5.699999809265137,1,0,176,5.699999809265137,16,1,0,16
2024,131,대진대학교,대학,사립,경기,B그룹,2,1,0,4,7,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,3,0,4,9,0,0,0,0,0,2,3,0,4,9,217.5,52,16,12,3,4,2,0,7672,1,3,2,7672,0.699999988079071,233.5,7,2,25.899999618530273
2024,132,대한신학대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,225,0,0,0,0,0
2024,133,덕성여자대학교,대학,사립,서울,B그룹,1,4,0,0,5,0,0,0,0,0,0,6,0,1,7,0,0,0,0,0,1,10,0,1,12,0,0,0,0,0,1,10,0,1,12,218,48,378,88,5,0,6,1,5686,1.7999999523162842,5,6,5686,1.899999976158142,596,4,9,45.79999923706055
2024,134,동강대학교,전문대학,사립,광주,B그룹,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,75,15,92,28,0,0,2,1,2415,0.8999999761581421,0,2,2415,0.800000011920929,167,2,2,41.79999923706055
2024,135,동국대학교,대학,사립,서울,A그룹,5,4,0,0,9,0,0,0,0,0,0,13,0,1,14,0,0,0,0,0,5,17,0,1,23,0,0,0,0,0,5,17,0,1,23,354,56,742,176,9,0,13,1,17982,1.100000023841858,9,13,17982,1.2000000476837158,1096,7,11,60.900001525878906
2024,136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,0,0,0,2,2,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,2,9,0,0,0,0,0,0,7,0,2,9,129.39999389648438,26,189.6999969482422,45,0,2,7,0,7029,1,0,7,7029,1,319.1000061035156,2,7,35.5
2024,137,동남보건대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,46,8,0,0,1,0,4630,0.20000000298023224,0,1,4630,0.20000000298023224,48,0,1,48
2024,138,동덕여자대학교,대학,사립,서울,B그룹,3,3,0,0,6,0,0,0,0,0,0,5,0,1,6,0,0,0,0,0,3,8,0,1,12,0,0,0,0,0,3,8,0,1,12,302,70,129,46,6,0,5,1,7306,1.399999976158142,6,5,7306,1.5,431,6,6,35.900001525878906
2024,139,동명대학교,대학,사립,부산,B그룹,0,1,0,0,1,0,1,0,0,1,0,4,0,3,7,0,0,0,0,0,0,5,0,3,8,0,1,0,0,1,0,6,0,3,9,0,0,364,86,2,0,4,3,7367,0.8999999761581421,2,4,7367,0.800000011920929,364,3,7,36.400001525878906
2024,140,동방문화대학원대학교,대학원대학,사립,서울,-,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,1,32,9,1,0,0,0,318,3.0999999046325684,1,0,318,3.0999999046325684,42,1,0,42
2024,141,동부산대학교,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,142,동서대학교,대학,사립,부산,B그룹,1,5,2,0,8,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,7,2,0,10,0,0,0,0,0,1,7,2,0,10,80.5,21,303.5,80,8,0,2,0,9159,1,8,2,9159,1.100000023841858,384,9,1,38.400001525878906
2024,143,동서울대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,83,10,56,17,1,0,2,0,5766,0.5,1,2,5766,0.5,139,1,2,46.29999923706055
2024,144,동신대학교,대학,사립,전남,B그룹,0,1,0,4,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,4,9,0,0,0,0,0,0,5,0,4,9,161.5,71,175,46,1,4,4,0,6528,1.100000023841858,1,4,6528,0.800000011920929,336.5,6,4,33.70000076293945
2024,145,동아대학교,대학,사립,부산,A그룹,0,5,0,1,6,0,0,0,0,0,0,15,0,2,17,0,0,0,0,0,0,20,0,3,23,0,0,0,0,0,0,20,0,3,23,59.5,11,755.5,189,5,1,15,2,19832,0.8999999761581421,5,15,19832,1,815,7,18,32.599998474121094
2024,146,동아방송예술대학교,전문대학,사립,경기,B그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,66.5,13,51,12,1,0,2,0,2992,0.8999999761581421,1,2,2992,1,117.5,1,2,39.20000076293945
2024,147,동아보건대학교,전문대학,사립,전남,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,43,9,1,0,0,0,937,1.100000023841858,1,0,937,1.100000023841858,43,1,0,43
2024,148,동양대학교,대학,사립,경북,C그룹,0,3,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,208,66,136,33,3,0,1,0,4291,0.8999999761581421,3,1,4291,0.8999999761581421,344,3,1,86
2024,149,동양미래대학교,전문대학,사립,서울,A그룹,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,2,1,3,0,0,103,26,2,0,0,1,5736,0.4000000059604645,2,0,5736,0.30000001192092896,103,2,1,34.29999923706055
2024,150,동우대학,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,151,동원과학기술대학교,전문대학,사립,경남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,39,7,7,2,0,0,2,0,2245,0.699999988079071,0,2,2245,0.8999999761581421,46,0,2,23
2024,152,동원대학교,전문대학,사립,경기,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,57,12,12.199999809265137,5,0,0,1,0,2709,0.30000001192092896,0,1,2709,0.4000000059604645,69.19999694824219,0,2,34.599998474121094
2024,153,동의과학대학교,전문대학,사립,부산,B그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,85,15,7,2,2,0,0,1,3627,0.699999988079071,2,0,3627,0.6000000238418579,92,2,1,30.700000762939453
2024,154,동의대학교,대학,사립,부산,A그룹,0,13,1,0,14,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,16,0,0,0,0,0,0,15,1,0,16,719.5,234,485.5,124,14,0,2,0,14899,1,14,2,14899,1.100000023841858,1205,14,2,75.30000305175781
2024,155,두원공과대학교,전문대학,사립,경기,B그룹,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,22,3,17,2,2,0,0,0,2088,1,2,0,2088,1,39,2,0,19.5
2024,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,19,4,0,2,0,0,2919,0.5,0,0,2919,0,19,2,0,9.5
2024,157,루터대학교,대학,사립,경기,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,11,3,45,11,1,0,0,0,373,2.700000047683716,1,0,373,2.700000047683716,56,1,0,56
2024,158,마산대학교,전문대학,사립,경남,A그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,37,3,56,14,1,0,1,0,4979,0.4000000059604645,1,1,4979,0.4000000059604645,93,1,2,31
2024,159,명신대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,160,명지대학교,대학,사립,서울,A그룹,2,4,1,2,9,0,1,0,0,1,0,9,0,1,10,0,0,0,0,0,2,13,1,3,19,0,1,0,0,1,2,14,1,3,20,298,86,424.5,117,8,2,9,1,15693,1.100000023841858,8,9,15693,1.100000023841858,722.5,10,10,36.099998474121094
2024,161,명지전문대학,전문대학,사립,서울,A그룹,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,40,5,106.0999984741211,26,0,1,2,0,6616,0.4000000059604645,0,2,6616,0.30000001192092896,146.10000610351562,2,2,36.5
2024,162,목원대학교,대학,사립,대전,B그룹,1,4,0,1,6,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,1,9,0,1,11,0,0,0,0,0,1,9,0,1,11,396.5,173,374.29998779296875,92,5,1,5,0,7863,1.2000000476837158,5,5,7863,1.2999999523162842,770.7999877929688,4,5,85.5999984741211
2024,163,목포가톨릭대학교,대학,사립,전남,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,57,9,35,10,1,0,0,0,482,2.0999999046325684,1,0,482,2.0999999046325684,92,1,0,92
2024,164,목포과학대학교,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,12,1,11,2,0,0,1,0,2420,0.30000001192092896,0,1,2420,0.4000000059604645,23,1,0,23
2024,165,문경대학교,전문대학,사립,경북,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,49,8,5.5,4,1,0,0,0,712,1.399999976158142,1,0,712,1.399999976158142,54.5,1,0,54.5
2024,166,배재대학교,대학,사립,대전,B그룹,1,2,0,1,4,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,1,6,0,2,9,0,0,0,0,0,1,6,0,2,9,369,76,645.7999877929688,192,3,1,4,1,7995,0.8999999761581421,3,4,7995,0.8999999761581421,1014.7999877929688,5,5,101.5
2024,167,배화여자대학교,전문대학,사립,서울,B그룹,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,109,20,0,0,3,0,0,0,2686,1.100000023841858,3,0,2686,1.100000023841858,109,3,1,27.299999237060547
2024,168,백석대학교,대학,사립,충남,A그룹,0,2,0,1,3,0,0,0,0,0,0,14,0,1,15,0,0,0,0,0,0,16,0,2,18,0,0,0,0,0,0,16,0,2,18,144,24,577,139,2,1,14,1,14163,1,2,14,14163,1.100000023841858,721,4,13,42.400001525878906
2024,169,백석문화대학교,전문대학,사립,충남,A그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,28,5,30,10,1,0,1,0,3907,0.5,1,1,3907,0.5,58,1,1,29
2024,170,백석예술대학,전문대학,사립,서울,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,171,백제예술대학교,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,12,1,20,5,1,0,0,0,727,1.399999976158142,1,0,727,1.399999976158142,32,1,0,32
2024,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,10,3,53.5,11,1,0,0,0,41,24.399999618530273,1,0,41,24.399999618530273,63.5,1,0,63.5
2024,173,벽성대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,174,부산가톨릭대학교,대학,사립,부산,C그룹,0,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,113,41,76.30000305175781,22,1,0,3,0,3797,0.8999999761581421,1,3,3797,1.100000023841858,189.3000030517578,1,2,63.099998474121094
2024,175,부산경상대학교,전문대학,사립,부산,B그룹,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,72.19999694824219,2,1,0,0,0,1766,0.6000000238418579,1,0,1766,0.6000000238418579,72.19999694824219,2,1,24.100000381469727
2024,176,부산과학기술대학교,전문대학,사립,부산,B그룹,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,280,53,0,0,1,0,1,0,3480,0.5,1,1,3480,0.6000000238418579,280,1,1,140
2024,177,부산교육대학교,대학,국립,부산,C그룹,1,4,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,6,0,0,0,0,0,1,5,0,0,6,99,26,156,41,5,0,1,0,2108,2.799999952316284,5,1,2108,2.799999952316284,255,5,1,42.5
2024,178,부산대학교,대학,국립,부산,A그룹,10,37,0,2,49,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,10,39,0,4,53,0,0,0,0,0,10,39,0,4,53,935.9000244140625,337,1176,366,47,2,2,2,27182,1.899999976158142,47,2,27182,1.7999999523162842,2111.89990234375,48,5,39.79999923706055
2024,179,부산디지털대학교,대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2396,0.30000001192092896,0,0,2396,0,0,1,0,0
2024,180,부산보건대학교,전문대학,사립,부산,B그룹,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,18,4,51,12,2,0,0,0,2373,0.800000011920929,2,0,2373,0.800000011920929,69,2,0,34.5
2024,181,부산여자대학교,전문대학,사립,부산,C그룹,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,3,0,0,0,3,22,3,154,35,3,0,0,0,1757,1.7000000476837158,3,0,1757,1.7000000476837158,176,3,0,58.70000076293945
2024,182,부산예술대학교,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,652,1.2000000476837158,0,1,652,1.5,0,0,1,0
2024,183,부산외국어대학교,대학,사립,부산,B그룹,0,3,0,1,4,1,0,0,0,1,0,5,0,0,5,0,0,0,0,0,0,8,0,1,9,1,0,0,0,1,1,8,0,1,10,307,60,466.5,117,4,1,5,0,7149,1.2000000476837158,4,5,7149,1.2999999523162842,773.5,4,7,70.30000305175781
2024,184,부산장신대학교,대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,2,0,0,1,0,311,2.5999999046325684,0,1,311,3.200000047683716,8,1,0,8
2024,185,부천대학교,전문대학,사립,경기,A그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,72.5,16,84,18,1,0,1,0,7018,0.30000001192092896,1,1,7018,0.30000001192092896,156.5,2,1,52.20000076293945
2024,186,삼육대학교,대학,사립,서울,B그룹,1,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,6,0,0,0,0,0,1,2,0,3,6,202,33,214,52,3,3,0,0,5922,0.8999999761581421,3,0,5922,0.5,416,6,1,59.400001525878906
2024,187,삼육보건대학교,전문대학,사립,서울,C그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,93.5,18,33.5,7,1,0,1,0,1358,1.2999999523162842,1,1,1358,1.5,127,1,1,63.5
2024,188,상명대학교,대학,사립,서울,A그룹,2,4,0,2,8,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,2,11,0,2,15,0,0,0,0,0,2,11,0,2,15,61.5,22,590,148,6,2,7,0,12679,1,6,7,12679,1,651.5,9,6,43.400001525878906
2024,189,상지대학교,대학,사립,강원,B그룹,1,2,0,1,4,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,2,5,0,1,8,0,0,0,0,0,2,5,0,1,8,110.5,22,161,40,3,1,4,0,6295,1.100000023841858,3,4,6295,1.100000023841858,271.5,5,3,33.900001525878906
2024,190,상지영서대학교,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,191,서강대학교,대학,사립,서울,A그룹,14,3,0,0,17,0,0,0,0,0,0,7,0,4,11,0,0,0,0,0,14,10,0,4,28,0,0,0,0,0,14,10,0,4,28,741.2999877929688,204,353,84,17,0,7,4,12178,2,17,7,12178,2,1094.300048828125,18,10,39.099998474121094
2024,192,서경대학교,대학,사립,서울,B그룹,0,3,0,3,6,0,0,0,0,0,1,2,2,0,5,0,0,0,0,0,1,5,2,3,11,0,0,0,0,0,1,5,2,3,11,69,15,395.70001220703125,136,3,3,5,0,7300,1.2999999523162842,3,5,7300,1.100000023841858,464.70001220703125,5,6,42.20000076293945
2024,193,서남대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,194,서라벌대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,419,0,0,2,0,0
2024,195,서영대학교,전문대학,사립,광주,A그룹,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,51,6,108,36,3,0,0,0,4808,0.6000000238418579,3,0,4808,0.6000000238418579,159,3,0,53
2024,196,서울과학기술대학교,대학,국립,서울,A그룹,1,9,0,1,11,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,11,0,1,13,0,0,0,0,0,1,11,0,1,13,224.39999389648438,27,257.5,67,10,1,2,0,11845,1,10,2,11845,1,481.8999938964844,12,6,26.799999237060547
2024,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,27,5,0,0,0,0,0,1,868,0.6000000238418579,0,0,868,0,27,0,1,27
2024,198,서울교육대학교,대학,국립,서울,C그룹,0,4,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,6,0,0,0,0,0,0,4,0,2,6,205,41,24,12,4,0,0,2,2471,2,4,0,2471,1.600000023841858,229,3,2,45.79999923706055
2024,199,서울기독대학교,대학,사립,서울,C그룹,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,45.5,8,0,0,1,0,0,0,818,1.2000000476837158,1,0,818,1.2000000476837158,45.5,1,0,45.5
2024,200,서울대학교,대학,국립,서울,A그룹,25,50,0,8,83,0,0,0,0,0,1,4,1,0,6,0,0,0,0,0,26,54,1,8,89,0,0,0,0,0,26,54,1,8,89,2693.5,665,2204,592,75,8,6,0,29741,2.9000000953674316,75,6,29741,2.700000047683716,4897.5,78,6,58.29999923706055
2024,201,서울디지털대학교,대학,사립,서울,A그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,27,5,0,0,0,1,0,0,10986,0.10000000149011612,0,0,10986,0,27,1,0,27
2024,202,서울미디어대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,10,1,0,0,1,0,352,2.299999952316284,0,1,352,2.799999952316284,10,1,0,10
2024,203,서울벤처대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,249,0,0,0,0,0
2024,204,서울불교대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,210,3.799999952316284,0,0,210,0,0,1,0,0
2024,205,서울사이버대학교,대학,사립,서울,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16737,0,0,0,16737,0,0,0,0,0
2024,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,193,0,0,0,2,0
2024,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,28,5,0,0,1,0,0,0,133,7.5,1,0,133,7.5,28,1,0,28
2024,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,51,7,0,0,0,0,1,0,69,11.600000381469727,0,1,69,14.5,51,0,1,51
2024,209,서울시립대학교,대학,공립,서울,A그룹,7,14,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,3,1,25,0,0,0,0,0,7,14,3,1,25,479,49,388.3999938964844,83,24,1,0,0,11746,2.0999999046325684,24,0,11746,2,867.4000244140625,26,0,33.400001525878906
2024,210,서울신학대학교,대학,사립,경기,C그룹,1,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,1,0,0,3,4,37,5,73,20,1,2,0,1,2703,1.100000023841858,1,0,2703,0.4000000059604645,110,4,1,22
2024,211,서울여자간호대학교,전문대학,사립,서울,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,61,11,3.5,1,1,0,0,0,879,1.100000023841858,1,0,879,1.100000023841858,64.5,1,0,64.5
2024,212,서울여자대학교,대학,사립,서울,B그룹,1,1,0,1,3,0,0,0,0,0,0,6,1,0,7,0,0,0,0,0,1,7,1,1,10,0,0,0,0,0,1,7,1,1,10,171.5,41,843.2000122070312,250,2,1,7,0,7461,1.100000023841858,2,7,7461,1.2000000476837158,1014.7000122070312,4,5,112.69999694824219
2024,213,서울예술대학교,전문대학,사립,경기,B그룹,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,60,10,53,14,1,1,1,0,3139,0.800000011920929,1,1,3139,0.6000000238418579,113,2,1,37.70000076293945
2024,214,서울외국어대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,4,1,36.29999923706055,7,1,0,0,0,165,6.099999904632568,1,0,165,6.099999904632568,40.29999923706055,1,0,40.29999923706055
2024,215,서울장신대학교,대학,사립,경기,C그룹,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,2,0,1,3,81,18,34.099998474121094,12,2,1,0,0,562,5,2,0,562,3.5999999046325684,115.0999984741211,3,0,38.400001525878906
