YR,ID,SNM,STYP,FND,RGN,USC,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2024,63,광주대학교,대학,사립,광주,B그룹,1,3.0,0,0,4.0,0,0,0,0.0,0.0,0,4.0,0,1.0,5.0,0,0,0,0,0,1,7.0,0,1.0,9.0,0,0,0,0.0,0.0,1,7.0,0,1.0,9.0,314.5,57,691.5,150,4.0,0.0,4.0,1.0,5648,1.399999976158142,4.0,4.0,5648,1.399999976158142,1006.0,4.0,3.0,143.6999969482422
2024,64,광주보건대학교,전문대학,사립,광주,B그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,17.0,2,15.899999618530272,9,2.0,0.0,0.0,0.0,3475,0.6000000238418579,2.0,0.0,3475,0.6000000238418579,32.900001525878906,3.0,0.0,11.0
2024,65,광주여자대학교,대학,사립,광주,C그룹,0,2.0,0,1,3.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,3.0,0,1.0,4.0,0,0,0,0.0,0.0,0,3.0,0,1.0,4.0,149.0,30,220.0,56,2.0,1.0,1.0,0.0,3506,1.0,2.0,1.0,3506,0.8999999761581421,369.0,3.0,2.0,73.80000305175781
2024,66,구미대학교,전문대학,사립,경북,A그룹,0,0.0,0,1,1.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,0,0,0,0,0,0,1.0,0,2.0,3.0,0,0,0,0.0,0.0,0,1.0,0,2.0,3.0,0.0,0,100.0,22,0.0,1.0,1.0,1.0,5410,0.4000000059604645,0.0,1.0,5410,0.2000000029802322,100.0,1.0,4.0,20.0
2024,67,구세군사관대학원대학교,대학원대학,사립,경기,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,4.0,1,18.0,5,0.0,0.0,1.0,0.0,16,50.0,0.0,1.0,16,62.5,22.0,0.0,1.0,22.0
2024,68,국군간호사관학교,기타,기타,대전,-,0,1.0,0,0,1.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,1.0,1.0,0,1.0,0,1.0,2.0,30.0,1,0.0,0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,30.0,2.0,1.0,10.0
2024,69,국립강릉원주대학교,대학,국립,강원,B그룹,2,6.0,2,2,12.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,6.0,2,2.0,12.0,0,0,0,1.0,1.0,2,6.0,2,3.0,13.0,559.7999877929688,147,499.8999938964844,126,10.0,3.0,0.0,0.0,7495,1.7000000476837158,10.0,0.0,7495,1.2999999523162842,1059.699951171875,14.0,0.0,75.69999694824219
2024,70,국립경국대학교,대학,국립,경북,B그룹,3,9.0,1,0,13.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,3,9.0,1,1.0,14.0,0,0,0,0.0,0.0,3,9.0,1,1.0,14.0,150.1999969482422,42,246.5,62,13.0,0.0,0.0,1.0,6044,2.200000047683716,13.0,0.0,6044,2.200000047683716,396.7000122070313,11.0,0.0,36.09999847412109
2024,71,국립공주대학교,대학,국립,충남,A그룹,6,12.0,0,2,20.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,6,12.0,0,2.0,20.0,0,0,0,0.0,0.0,6,12.0,0,2.0,20.0,453.7000122070313,122,687.9000244140625,187,18.0,2.0,0.0,0.0,14840,1.2999999523162842,18.0,0.0,14840,1.2000000476837158,1141.5999755859375,19.0,1.0,57.09999847412109
2024,72,국립군산대학교,대학,국립,전북,B그룹,2,10.0,0,0,12.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,2,11.0,0,0.0,13.0,0,0,0,0.0,0.0,2,11.0,0,0.0,13.0,243.8999938964844,64,373.1000061035156,119,12.0,0.0,1.0,0.0,7205,1.7999999523162842,12.0,1.0,7205,1.7999999523162842,617.0,12.0,1.0,47.5
2024,73,국립금오공과대학교,대학,국립,경북,B그룹,1,5.0,0,0,6.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,0,0,0,0,0,1,6.0,0,1.0,8.0,0,0,0,0.0,0.0,1,6.0,0,1.0,8.0,157.0,16,247.8000030517578,72,6.0,0.0,1.0,1.0,5654,1.2999999523162842,6.0,1.0,5654,1.2000000476837158,404.7999877929688,6.0,2.0,50.59999847412109
2024,74,국립목포대학교,대학,국립,전남,B그룹,2,7.0,0,2,11.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,2,7.0,0,3.0,12.0,0,0,0,0.0,0.0,2,7.0,0,3.0,12.0,295.0,90,261.6000061035156,83,9.0,2.0,0.0,1.0,6436,1.7000000476837158,9.0,0.0,6436,1.399999976158142,556.5999755859375,9.0,2.0,50.59999847412109
2024,75,국립목포해양대학교,대학,국립,전남,C그룹,1,3.0,0,0,4.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,1,3.0,0,1.0,5.0,0,0,0,0.0,0.0,1,3.0,0,1.0,5.0,142.5,41,160.8000030517578,41,4.0,0.0,0.0,1.0,2628,1.7000000476837158,4.0,0.0,2628,1.5,303.29998779296875,5.0,1.0,50.59999847412109
2024,76,국립부경대학교,대학,국립,부산,A그룹,4,13.5,1,0,18.5,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,4,13.5,1,0.0,18.5,0,0,0,0.0,0.0,4,13.5,1,0.0,18.5,430.2000122070313,168,787.7999877929688,179,18.5,0.0,0.0,0.0,17886,1.0,18.5,0.0,17886,1.0,1218.0,19.5,0.0,62.5
2024,77,국립순천대학교,대학,국립,전남,B그룹,5,6.5,0,0,11.5,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,6.5,0,0.0,11.5,0,0,0,0.0,0.0,5,6.5,0,0.0,11.5,174.20001220703125,61,338.5,78,11.5,0.0,0.0,0.0,7160,1.600000023841858,11.5,0.0,7160,1.600000023841858,512.7000122070312,12.5,0.0,41.0
2024,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,5.0,1,0.0,0,1.0,0.0,0.0,0.0,60,16.700000762939453,1.0,0.0,60,16.700000762939453,5.0,1.0,0.0,5.0
2024,79,국립창원대학교,대학,국립,경남,B그룹,3,9.0,1,1,14.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,3,9.0,1,1.0,14.0,0,0,0,0.0,0.0,3,9.0,1,1.0,14.0,230.1999969482422,39,637.2999877929688,176,13.0,1.0,0.0,0.0,8906,1.5,13.0,0.0,8906,1.5,867.5,13.0,1.0,62.0
2024,80,국립한국교통대학교,대학,국립,충북,B그룹,0,7.0,0,0,7.0,0,0,0,0.0,0.0,0,2.0,0,1.0,3.0,0,0,0,0,0,0,9.0,0,1.0,10.0,0,0,0,0.0,0.0,0,9.0,0,1.0,10.0,72.0,7,136.3000030517578,49,7.0,0.0,2.0,1.0,8504,1.100000023841858,7.0,2.0,8504,1.100000023841858,208.3000030517578,8.0,5.0,16.0
2024,81,국립한국해양대학교,대학,국립,부산,B그룹,5,6.0,0,0,11.0,0,1,0,0.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,6.0,0,0.0,11.0,0,1,0,0.0,1.0,5,7.0,0,0.0,12.0,428.0,158,532.2999877929688,149,12.0,0.0,0.0,0.0,7184,1.7000000476837158,12.0,0.0,7184,1.7000000476837158,960.2999877929688,13.0,0.0,73.9000015258789
2024,82,국립한밭대학교,대학,국립,대전,B그룹,1,3.0,0,2,6.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,3.0,0,2.0,6.0,0,0,0,1.0,1.0,1,3.0,0,3.0,7.0,173.6999969482422,46,276.20001220703125,68,4.0,3.0,0.0,0.0,8872,0.699999988079071,4.0,0.0,8872,0.5,449.8999938964844,9.800000190734863,0.0,45.900001525878906
2024,83,국민대학교,대학,사립,서울,A그룹,4,6.0,0,3,13.0,0,0,0,0.0,0.0,0,9.0,0,0.0,9.0,0,0,0,0,0,4,15.0,0,3.0,22.0,0,0,0,0.0,0.0,4,15.0,0,3.0,22.0,322.0,63,949.0,227,10.0,3.0,9.0,0.0,18057,1.100000023841858,10.0,9.0,18057,1.100000023841858,1271.0,13.0,9.0,57.79999923706055
2024,84,국방대학교,기타,기타,충남,-,2,5.0,0,0,7.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,0,0,0,0,0,2,6.0,0,1.0,9.0,0,0,0,0.0,0.0,2,6.0,0,1.0,9.0,42.0,2,12.0,3,7.0,0.0,1.0,1.0,0,0.0,7.0,1.0,0,0.0,54.0,8.0,3.0,4.900000095367432
2024,85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,0,0.0,0,1,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,14.0,4,0.0,0,0.0,1.0,0.0,0.0,242,3.299999952316284,0.0,0.0,242,0.0,14.0,1.0,0.0,14.0
2024,86,국제대학교,전문대학,사립,경기,B그룹,0,0.0,1,0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,1,0.0,2.0,0,0,0,0.0,0.0,0,1.0,1,0.0,2.0,2.0,1,198.5,42,1.0,0.0,1.0,0.0,2367,0.800000011920929,1.0,1.0,2367,0.800000011920929,200.5,1.0,1.0,100.3000030517578
2024,87,국제문화대학원대학교,대학원대학,사립,충남,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2024,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2024,89,국제사이버대학교,대학,사립,경기,C그룹,0,0.0,0,1,1.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,1.0,1.0,0,0.0,0,2.0,2.0,54.0,16,13.0,3,0.0,2.0,0.0,0.0,3540,0.5,0.0,0.0,3540,0.0,67.0,2.0,0.0,33.5
2024,90,국제언어대학원대학교,대학원대학,사립,서울,-,0,0.0,0,0,0.0,0,1,0,1.0,2.0,0,0.0,0,0.0,0.0,0,0,0,1,1,0,0.0,0,0.0,0.0,0,1,0,2.0,3.0,0,1.0,0,2.0,3.0,7.5,2,0.0,0,1.0,1.0,0.0,1.0,169,13.600000381469728,1.0,0.0,169,5.900000095367432,7.5,2.0,1.0,2.5
2024,91,국제예술대학교,기타,기타,서울,-,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0,0.0,0,1.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
2024,92,군산간호대학교,전문대학,사립,전북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,37.5,7,11.0,3,0.0,0.0,1.0,0.0,1122,0.699999988079071,0.0,1.0,1122,0.8999999761581421,48.5,0.0,1.0,48.5
2024,93,군장대학교,전문대학,사립,전북,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,3.0,1,30.0,6,1.0,0.0,0.0,0.0,1603,0.6000000238418579,1.0,0.0,1603,0.6000000238418579,33.0,1.0,0.0,33.0
2024,94,극동대학교,대학,사립,충북,C그룹,0,1.0,0,1,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,0,0,0,0,0,0,2.0,0,2.0,4.0,0,0,0,0.0,0.0,0,2.0,0,2.0,4.0,7.0,4,146.0,44,1.0,1.0,1.0,1.0,3158,1.0,1.0,1.0,3158,0.6000000238418579,153.0,2.0,2.0,38.29999923706055
2024,95,글로벌사이버대학교,대학,사립,충남,C그룹,0,0.0,0,0,0.0,0,0,0,2.0,2.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,2.0,0,0.0,0,2.0,2.0,0.0,0,0.0,0,0.0,2.0,0.0,0.0,2516,0.6000000238418579,0.0,0.0,2516,0.0,0.0,1.0,0.0,0.0
2024,96,금강대학교,대학,사립,충남,C그룹,0,0.0,0,0,0.0,0,1,0,0.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,0.0,1.0,0,1.0,0,0.0,1.0,4.0,1,24.0,5,1.0,0.0,0.0,0.0,115,8.699999809265137,1.0,0.0,115,8.699999809265137,28.0,1.0,0.0,28.0
2024,97,기독간호대학교,전문대학,사립,광주,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,2.0,1,33.0,6,0.0,0.0,1.0,0.0,591,1.399999976158142,0.0,1.0,591,1.7000000476837158,35.0,0.0,1.0,35.0
2024,98,김천대학교,대학,사립,경북,C그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,2.0,0,1.0,3.0,0,0,0,0.0,0.0,0,2.0,0,1.0,3.0,103.5,20,16.299999237060547,9,2.0,0.0,0.0,1.0,2340,1.100000023841858,2.0,0.0,2340,0.8999999761581421,119.8000030517578,3.0,0.0,39.900001525878906
2024,99,김포대학교,전문대학,사립,경기,C그룹,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0,0.0,0,1.0,1.0,26.0,4,2.299999952316284,1,0.0,1.0,0.0,0.0,1741,0.5,0.0,0.0,1741,0.0,28.299999237060547,1.0,0.0,28.299999237060547
2024,100,김해대학교,전문대학,사립,경남,C그룹,0,1.0,0,1,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,51.5,5,10.0,3,1.0,1.0,0.0,0.0,1368,1.2999999523162842,1.0,0.0,1368,0.699999988079071,61.5,2.0,0.0,30.799999237060547
2024,101,나사렛대학교,대학,사립,충남,B그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,4.0,0,0.0,4.0,0,0,0,0,0,0,6.0,0,0.0,6.0,0,0,0,0.0,0.0,0,6.0,0,0.0,6.0,189.5,35,200.6999969482422,48,2.0,0.0,4.0,0.0,4932,1.100000023841858,2.0,4.0,4932,1.2000000476837158,390.2000122070313,2.0,4.0,65.0
2024,102,나주대학교,전문대학,사립,전남,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,14.0,3,14.0,2,0.0,0.0,1.0,0.0,1293,0.6000000238418579,0.0,1.0,1293,0.800000011920929,28.0,0.0,1.0,28.0
2024,103,남부대학교,대학,사립,광주,C그룹,0,1.0,0,0,1.0,0,0,0,1.0,1.0,0,2.0,0,1.0,3.0,0,0,0,0,0,0,3.0,0,1.0,4.0,0,0,0,1.0,1.0,0,3.0,0,2.0,5.0,57.0,14,72.0,17,1.0,1.0,2.0,1.0,3018,1.2999999523162842,1.0,2.0,3018,1.0,129.0,3.0,1.0,32.29999923706055
2024,104,남서울대학교,대학,사립,충남,B그룹,0,3.0,0,0,3.0,0,0,0,0.0,0.0,0,8.0,0,0.0,8.0,0,0,0,0,0,0,11.0,0,0.0,11.0,0,0,0,0.0,0.0,0,11.0,0,0.0,11.0,159.5,26,313.0,74,3.0,0.0,8.0,0.0,9621,1.0,3.0,8.0,9621,1.100000023841858,472.5,3.0,8.0,43.0
2024,105,농협대학교,전문대학,사립,경기,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,39.0,2,5.0,1,0.0,0.0,1.0,0.0,398,2.0,0.0,1.0,398,2.5,44.0,0.0,1.0,44.0
2024,106,능인대학원대학교,대학원대학,사립,경기,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,10.0,2,10.0,1,0.0,0.0,1.0,0.0,37,21.600000381469727,0.0,1.0,37,27.0,20.0,0.0,1.0,20.0
2024,107,단국대학교,대학,사립,경기,A그룹,6,7.0,0,9,22.0,0,0,0,0.0,0.0,0,9.0,0,2.0,11.0,0,0,0,0,0,6,16.0,0,11.0,33.0,0,0,0,0.0,0.0,6,16.0,0,11.0,33.0,329.5,41,595.7999877929688,160,13.0,9.0,9.0,2.0,26080,1.100000023841858,13.0,9.0,26080,0.800000011920929,925.2999877929688,23.0,10.0,28.0
2024,108,대경대학교,전문대학,사립,경북,B그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,16.0,3,69.0,14,2.0,0.0,0.0,0.0,3480,0.6000000238418579,2.0,0.0,3480,0.6000000238418579,85.0,2.0,0.0,42.5
2024,109,대구가톨릭대학교,대학,사립,경북,A그룹,0,7.0,0,0,7.0,1,1,0,0.0,2.0,0,7.0,0,0.0,7.0,0,0,0,0,0,0,14.0,0,0.0,14.0,1,1,0,0.0,2.0,1,15.0,0,0.0,16.0,302.0,76,349.0,88,9.0,0.0,7.0,0.0,12221,1.2000000476837158,9.0,7.0,12221,1.2999999523162842,651.0,9.0,7.0,40.70000076293945
2024,110,대구경북과학기술원,대학,국립,대구,C그룹,0,1.0,0,2,3.0,0,0,0,0.0,0.0,0,2.0,0,2.0,4.0,0,0,0,0,0,0,3.0,0,4.0,7.0,0,0,0,0.0,0.0,0,3.0,0,4.0,7.0,124.0,17,6.0,2,1.0,2.0,2.0,2.0,1837,2.799999952316284,1.0,2.0,1837,1.600000023841858,130.0,3.0,4.0,18.600000381469727
2024,111,대구공업대학교,전문대학,사립,대구,C그룹,0,1.0,0,1,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,16.0,2,45.0,11,1.0,1.0,0.0,0.0,1185,1.5,1.0,0.0,1185,0.800000011920929,61.0,2.0,0.0,30.5
2024,112,대구과학대학교,전문대학,사립,대구,A그룹,0,0.0,1,0,1.0,0,1,0,0.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0.0,1.0,0,1,0,0.0,1.0,0,1.0,1,0.0,2.0,45.0,8,66.0,15,2.0,0.0,0.0,0.0,4242,0.5,2.0,0.0,4242,0.5,111.0,2.0,0.0,55.5
2024,113,대구교육대학교,대학,국립,대구,C그룹,2,1.0,1,1,5.0,0,0,0,0.0,0.0,0,0.0,1,0.0,1.0,0,0,0,0,0,2,1.0,2,1.0,6.0,0,0,0,0.0,0.0,2,1.0,2,1.0,6.0,138.0,36,150.0,32,4.0,1.0,1.0,0.0,2291,2.400000095367432,4.0,1.0,2291,2.200000047683716,288.0,6.0,0.0,48.0
2024,114,대구대학교,대학,사립,경북,A그룹,3,5.0,0,0,8.0,0,0,0,0.0,0.0,0,11.0,0,1.0,12.0,0,0,0,0,0,3,16.0,0,1.0,20.0,0,0,0,0.0,0.0,3,16.0,0,1.0,20.0,377.0,197,598.0,126,8.0,0.0,11.0,1.0,16876,1.0,8.0,11.0,16876,1.100000023841858,975.0,9.0,14.0,42.400001525878906
2024,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2024,116,대구보건대학교,전문대학,사립,대구,A그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,42.0,9,13.0,3,2.0,0.0,0.0,0.0,6500,0.3000000119209289,2.0,0.0,6500,0.3000000119209289,55.0,3.0,0.0,18.299999237060547
2024,117,대구사이버대학교,대학,사립,경북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4691,0.0,0.0,0.0,4691,0.0,0.0,0.0,0.0,0.0
2024,118,대구예술대학교,대학,사립,경북,C그룹,0,0.0,0,0,0.0,0,2,0,0.0,2.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,2,0,0.0,2.0,0,2.0,0,0.0,2.0,7.5,2,60.0,17,2.0,0.0,0.0,0.0,278,7.199999809265137,2.0,0.0,278,7.199999809265137,67.5,3.0,0.0,22.5
2024,119,대구외국어대학교,대학,사립,경북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2024,120,대구한의대학교,대학,사립,경북,B그룹,0,3.0,0,0,3.0,0,0,0,0.0,0.0,0,5.0,0,0.0,5.0,0,0,0,0,0,0,8.0,0,0.0,8.0,0,0,0,0.0,0.0,0,8.0,0,0.0,8.0,113.0,16,499.0,125,3.0,0.0,5.0,0.0,7105,1.0,3.0,5.0,7105,1.100000023841858,612.0,3.0,6.0,68.0
2024,121,대덕대학교,전문대학,사립,대전,C그룹,0,0.0,0,0,0.0,0,1,0,0.0,1.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,1,0,0.0,1.0,0,2.0,0,0.0,2.0,90.5,19,47.0,9,1.0,0.0,1.0,0.0,1664,1.100000023841858,1.0,1.0,1664,1.2000000476837158,137.5,2.0,1.0,45.79999923706055
2024,122,대동대학교,전문대학,사립,부산,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,58.0,13,309.0,57,1.0,0.0,0.0,0.0,1476,0.699999988079071,1.0,0.0,1476,0.699999988079071,367.0,1.0,1.0,183.5
2024,123,대림대학교,전문대학,사립,경기,A그룹,1,0.0,0,0,1.0,0,0,0,0.0,0.0,0,3.0,0,0.0,3.0,0,0,0,0,0,1,3.0,0,0.0,4.0,0,0,0,0.0,0.0,1,3.0,0,0.0,4.0,61.5,10,51.0,11,1.0,0.0,3.0,0.0,6768,0.5,1.0,3.0,6768,0.6000000238418579,112.5,1.0,3.0,28.100000381469727
2024,124,대신대학교,대학,사립,경북,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,26.0,3,14.0,3,1.0,0.0,0.0,0.0,689,1.5,1.0,0.0,689,1.5,40.0,1.0,0.0,40.0
2024,125,대원대학교,전문대학,사립,충북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,0.0,0,37.0,8,0.0,0.0,1.0,1.0,1580,0.800000011920929,0.0,1.0,1580,0.6000000238418579,37.0,0.0,1.0,37.0
2024,126,대전가톨릭대학교,대학,사립,세종,C그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,45.5,7,22.200000762939453,6,2.0,0.0,0.0,0.0,53,37.70000076293945,2.0,0.0,53,37.70000076293945,67.69999694824219,2.0,0.0,33.900001525878906
2024,127,대전과학기술대학교,전문대학,사립,대전,B그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,59.0,7,96.0,24,1.0,0.0,0.0,0.0,3812,0.3000000119209289,1.0,0.0,3812,0.3000000119209289,155.0,2.0,0.0,77.5
